audit_id	case_id	step	step_layer	group_uid	rollout_index	data_source	source_file	source_line	question	gold_answers_reference_only	actor_answer	actor_em	actor_f1	search_count	duplicate_query_count	teacher_called	group_all_em_zero	historical_teacher_status	historical_teacher_answer	manual_label	manual_status	manual_answer	manual_reason	annotator	annotated_at	evidence_sha256	source_row_sha256
newdata512-0031	new5100-s04-87c374e4-6c9a-4f0a-b4d3-eda7e47c8947-r5	4	L1_steps_01_20	87c374e4-6c9a-4f0a-b4d3-eda7e47c8947	5	nq	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/4.jsonl	379	when did tinkerbell and the neverbeast come out?	"[""2014""]"	Tinker Bell and the Neverbeast came out in 2015.	0.0	0.0	1	0	true	true	supported_answer	March 3, 2015	A	ambiguous_evidence		Evidence gives a December 2014 release in selected overseas markets and 2015 US theatrical/video releases; the unscoped question permits multiple incompatible dates.	Codex	2026-07-15T17:01:35+08:00	cdd9ce3b5c0260d40808f3eb2cc7b0228151073b677db05fd343230b07dfd1cb	829a3dcd27c55d2f37221daeb2e6268766c91e7077aa711724fd5f29e3d59580
newdata512-0032	new5100-s04-b77269fc-30f5-418f-bb1b-0fcaeb174213-r4	4	L1_steps_01_20	b77269fc-30f5-418f-bb1b-0fcaeb174213	4	nq	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/4.jsonl	200	who invented the first curling iron in 1872?	"[""Marcel Grateau""]"	Marcel Grateau	1.0	1.0	2	0	false	false			S	supported_answer	Marcel Grateau	The marcelling passage names Marcel Grateau as the inventor associated with the technique in 1872.	Codex	2026-07-15T17:01:35+08:00	2af42c3a18000106a2d7e462c9b52b5d94f1f2d9e8009a3f13fb53f3a005b2d1	8539245fd4ce0fac38e88e3f2c90915b180c17fa89e7d0d48419e7c15de909dd
newdata512-0033	new5100-s04-c06c8a66-75ac-49ca-8ade-cd675eda37f7-r2	4	L1_steps_01_20	c06c8a66-75ac-49ca-8ade-cd675eda37f7	2	2wikimultihopqa	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/4.jsonl	231	Do director of film The Phantom Of Crestwood and director of film Cartel Land share the same nationality?	"[""yes""]"	Yes, both directors are American.	0.0	0.33333333333333337	1	0	true	true	insufficient_evidence	证据不足无法作答	I	insufficient_evidence		Evidence identifies both directors and describes both films as American, but it never states either director's nationality.	Codex	2026-07-15T17:06:07+08:00	714f0488ed0c5c24503646a91a280f3b48d3cece39545ff468800a7158d6eb51	30b068b1dc457ae3a5f8593848ca20d8850482607abf9908c71275d92fb2cdbe
newdata512-0034	new5100-s04-cd6fb9cd-931a-402e-a15c-1bbc742b38ab-r6	4	L1_steps_01_20	cd6fb9cd-931a-402e-a15c-1bbc742b38ab	6	musique	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/4.jsonl	429	What is the largest football stadium in the world in the country invading another country originating Mapado and trying to take over their country?	"[""The Rungrado 1st of May Stadium, also known as the May Day Stadium""]"		0.0	0.0	1	0	true	true	insufficient_evidence	证据不足无法作答	I	insufficient_evidence		Evidence names Rungrado as the world's largest stadium in North Korea but does not establish the question's Mapado/invasion condition.	Codex	2026-07-15T17:06:07+08:00	a43990b8f0cbd73b87ef2d07bd3acca84570a375bd8bf7eaf2bb4b1daa07d5ab	a2af63fa682dcaceef3db516b3dedac36eaf9d66333c6d5f642de99e302f1433
newdata512-0035	new5100-s04-d34a8126-38a1-4123-9b8f-d3252cacf654-r1	4	L1_steps_01_20	d34a8126-38a1-4123-9b8f-d3252cacf654	1	2wikimultihopqa	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/4.jsonl	31	When is Claire Van Kampen's husband's birthday?	"[""18 January 1960""]"	Robert Van Kampen was born on October 21, 1945.	0.0	0.0	1	0	true	true	insufficient_evidence	证据不足无法作答	I	insufficient_evidence		Evidence identifies Mark Rylance and Chris van Kampen as Claire van Kampen's husbands but gives neither man's birthday.	Codex	2026-07-15T17:06:07+08:00	2f4a8da09f2619db9f813803e1065393e2365154b9a938964b8fec0dacfc1ea5	b3dd8f33d4ca4468423a246abacb4ed59d33d3ff0f169a4579a338d6593d38d3
newdata512-0036	new5100-s05-70aae065-58d1-4552-8841-926704f22ecf-r0	5	L1_steps_01_20	70aae065-58d1-4552-8841-926704f22ecf	0	hotpotqa	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/5.jsonl	50	Between Romesh Ranganathan and Ben Miller, who has more experience in the entertainment industry?	"[""Ben Miller""]"		0.0	0.0	1	0	true	true	insufficient_evidence	证据不足无法作答	I	insufficient_evidence		Evidence dates Romesh Ranganathan's professional comedy career but supplies no career chronology for Ben Miller, so experience cannot be compared.	Codex	2026-07-15T17:06:07+08:00	10404c199b41b15cbdb47012738d703ecad99dba52fed80053e931cf35c078cc	5749a77606612f46e29177525345f2675643143e35f7d50a03d5096b989d235e
newdata512-0037	new5100-s06-d5aa4fa7-8336-4954-afc6-e742d5cd72fd-r4	6	L1_steps_01_20	d5aa4fa7-8336-4954-afc6-e742d5cd72fd	4	nq	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/6.jsonl	252	who won xfactor the year olly murs was in it?	"[""Joe McElderry""]"	Joe McElderry	1.0	1.0	1	0	false	false			S	supported_answer	Joe McElderry	The Olly Murs passage explicitly says he lost the final to Joe McElderry and finished runner-up.	Codex	2026-07-15T17:06:07+08:00	8fa104d407c31793db93544876112b2ab6d6003043f25ba6afa3f01241550045	a3733d97104462bba979ab16a1ba43b94067e283e99a2e1ec44bca1b4c5352b4
newdata512-0038	new5100-s07-100d89eb-b822-46f1-ba43-e3bf4ba97c2e-r7	7	L1_steps_01_20	100d89eb-b822-46f1-ba43-e3bf4ba97c2e	7	nq	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/7.jsonl	496	how many gold medals won by india in olympics till now?	"[""9""]"	156	0.0	0.0	1	0	true	true	ambiguous_evidence	证据不足无法作答	I	insufficient_evidence		Evidence gives India's total Olympic medal count but not its Olympic gold count; the 139 and 156 gold figures refer to other competitions.	Codex	2026-07-15T17:06:07+08:00	11a2478fbff667abbcbb6c9c12bf8893f7f5e7d06cb6075c1cb16d69d98bce13	a923ac1b30adf1f6a79c638bed207533d94a21b0b458a124c4869b2e9e1079c5
newdata512-0039	new5100-s07-65f43a01-2086-439b-9484-8031345922c3-r6	7	L1_steps_01_20	65f43a01-2086-439b-9484-8031345922c3	6	nq	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/7.jsonl	475	who was the mvp of the super bowl?	"[""Philadelphia Eagles quarterback Nick Foles""]"		0.0	0.0	1	0	true	true	insufficient_evidence	证据不足无法作答	A	ambiguous_evidence		The question does not identify a Super Bowl, while evidence names Nick Foles for Super Bowl LII and Tom Brady for Super Bowl LI.	Codex	2026-07-15T17:06:07+08:00	dea23f3a4a5d53b000b4c648e43eef1de53306c49c5fa97064baf5ced3dcc12c	b437417579b0a1bcc34d03ad6da46610e1748c0ecc1262d0474de957f33566fe
newdata512-0040	new5100-s07-97db9e53-78ee-4871-bbda-eb76f5fe8a66-r5	7	L1_steps_01_20	97db9e53-78ee-4871-bbda-eb76f5fe8a66	5	nq	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/7.jsonl	302	who did people's magazine name as its first sexiest man alive in 1985?	"[""Mel Gibson""]"		0.0	0.0	1	0	true	true	insufficient_evidence	证据不足无法作答	S	supported_answer	Mel Gibson	The People passage traces the title's origin to a planned story on Mel Gibson, uniquely supporting him as the inaugural selection.	Codex	2026-07-15T17:06:07+08:00	cd9d74e4ec1b36bc9b16e4b3d9c626cabb7cfc62ec4cdda8b54a795d082361c2	28e594c47d9e310ad315659ba637d47c2ecdbf6b5c95d6afbff488951bf7f580
newdata512-0041	new5100-s07-c5fd6771-5939-4194-8d95-74985b97a4ba-r6	7	L1_steps_01_20	c5fd6771-5939-4194-8d95-74985b97a4ba	6	nq	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/7.jsonl	409	who wrote it was the best of times it was the worst of times?	"[""Charles Dickens""]"	Supertramp	0.0	0.0	1	0	false	false			S	supported_answer	Charles Dickens	Evidence states that the quoted album title uses the opening line of A Tale of Two Cities by Charles Dickens.	Codex	2026-07-15T17:06:07+08:00	efd7fa874aa12c69996ddde5d411563b7ae5423e950d076af174a792756ca2b1	1489d4e5851290bab770a30dfb13ae67d8c670efe561b2b39b321ab0ceb47c45
newdata512-0042	new5100-s07-eee700a2-72af-4666-bbeb-acf4aa9d6ac0-r5	7	L1_steps_01_20	eee700a2-72af-4666-bbeb-acf4aa9d6ac0	5	musique	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/7.jsonl	431	What's the highest part of the state where Selma, Lord, Selma was filmed?	"[""Cheaha Mountain""]"		0.0	0.0	1	0	true	true	insufficient_evidence	证据不足无法作答	I	insufficient_evidence		Evidence places filming in Selma, Alabama, but contains no fact identifying Alabama's highest point.	Codex	2026-07-15T17:06:07+08:00	502c7238cb82d9c5f8d6a208d8810778d6245c9f3da4c539dad2f8d4c9e4f2db	929d01b60846c474c6075be289fbdf4b7693834d6bd90553e8a78196e27a4094
newdata512-0043	new5100-s07-f23f4b8b-539c-4ca3-9479-5a99dbda20f3-r7	7	L1_steps_01_20	f23f4b8b-539c-4ca3-9479-5a99dbda20f3	7	nq	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/7.jsonl	352	when did ac milan last win serie a?	"[""2010–11""]"	2010-11	0.0	0.0	1	0	false	false			S	supported_answer	2010-11 season	The A.C. Milan passage explicitly says Milan recaptured the Scudetto in the 2010-11 Serie A season.	Codex	2026-07-15T17:06:07+08:00	15f447fac6289c9ce6b248d61b8d3844eb3b886c4dd0c4a39a5743b7abae367b	b1dd8452bea5dc6ae52a61d544ae122844124341d94276418a6fa85863646e76
newdata512-0044	new5100-s07-ffdee3d7-a1d4-4ce1-a3ed-b176a95517ba-r1	7	L1_steps_01_20	ffdee3d7-a1d4-4ce1-a3ed-b176a95517ba	1	nq	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/7.jsonl	127	photosynthesis converts solar energy into which type of energy?	"[""chemical energy""]"	chemical energy	1.0	1.0	1	0	false	false			S	supported_answer	chemical energy	The photosynthesis passage directly states that organisms convert light energy into chemical energy.	Codex	2026-07-15T17:06:07+08:00	b64a096490ae019e378792dbca53e90869193b55c7a83206db75f6bd44ad3589	2b2289f635444af621fad8e8bf4c5830f03bd95cefa881873b646814e29b5372
newdata512-0045	new5100-s08-36ccea60-3d35-4f26-b5d3-7a529a5413db-r4	8	L1_steps_01_20	36ccea60-3d35-4f26-b5d3-7a529a5413db	4	hotpotqa	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/8.jsonl	356	Jeremy Fell Mathews, was the last Attorney General of Hong Kong before 1997, He served in the post from 1988 to 1997, under the governorship of Lord Wilson of Tillyorn and the last governor, which British politician who served as the 28th and last Governor of Hong Kong from 1992 to 1997?	"[""Chris Patten""]"	Chris Patten	1.0	1.0	1	0	false	false			S	supported_answer	Chris Patten	Evidence directly identifies Chris Patten as the 28th and final Governor of Hong Kong from 1992 to 1997.	Codex	2026-07-15T17:06:07+08:00	113e703f79b1d8c2ce041b9622b15356fdcd696844d9fc5c890fd8d24db252ae	33f0e7176c77924e389b19069af749cfaa67aac4bb08ee08bca09e45a7c5ebc5
newdata512-0046	new5100-s08-a2f225c6-8edf-4099-b1ce-6718a0203495-r2	8	L1_steps_01_20	a2f225c6-8edf-4099-b1ce-6718a0203495	2	nq	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/8.jsonl	143	who won season 22 america's next top model?	"[""Nyle DiMarco""]"	Nyle DiMarco	1.0	1.0	1	0	false	false			S	supported_answer	Nyle DiMarco	The season 22 passage explicitly names Nyle DiMarco as the competition winner.	Codex	2026-07-15T17:06:07+08:00	97dcecf864d4dbfafa06e75d4d1d9524b28abda6451bf11a95e95f14a9836ed5	47aff40eedef3b06bfebff0ab4927e333b563fb95fe9d9c377e24b1038bce74f
newdata512-0047	new5100-s08-b17c71ec-6b77-4c0e-80f9-2efab84f1dbc-r1	8	L1_steps_01_20	b17c71ec-6b77-4c0e-80f9-2efab84f1dbc	1	nq	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/8.jsonl	24	who played el guapo in the three amigos?	"[""Alfonso Arau Incháustegui""]"	Steve Martin played El Guapo in the Three Amigos.	0.0	0.0	1	0	true	true	insufficient_evidence	证据不足无法作答	I	insufficient_evidence		The Three Amigos passages describe El Guapo and name the title actors but never identify the actor who played El Guapo.	Codex	2026-07-15T17:06:07+08:00	4e040b14bc114b39dd1f625cf50c88f2caab8ed0966706d7cd2869b0485aca58	4f49349af9f45fe9955da49bd3c5cba5739bf5acac4378c5bf3a1212c8e3c55c
newdata512-0048	new5100-s08-be49a2a6-d149-41ff-ac82-1b016ab6512f-r1	8	L1_steps_01_20	be49a2a6-d149-41ff-ac82-1b016ab6512f	1	nq	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/8.jsonl	120	provided the voice of the geico insurance company gecko in its tv ad debut?	"[""Kelsey Grammer""]"	Jake Wood	0.0	0.0	1	0	true	true	insufficient_evidence	证据不足无法作答	I	insufficient_evidence		Evidence names later gecko voices and describes the debut commercial, but does not name the voice performer in that debut.	Codex	2026-07-15T17:06:07+08:00	8f10513eb20c8b59cf13e46d208a9f62ced37d2e66cb0c6f64659143f35a4e37	1fd352457da8923ddfb90d621965acf004cecc23adcc83d166aa533b704fec71
newdata512-0049	new5100-s08-c35bb8ce-cc0d-4882-9392-8cbc42747b2a-r4	8	L1_steps_01_20	c35bb8ce-cc0d-4882-9392-8cbc42747b2a	4	nq	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/8.jsonl	303	when did child's play 1 come out?	"[""1988""]"		0.0	0.0	1	0	false	false			S	supported_answer	November 9, 1988	Evidence says Child's Play 2 opened November 9, 1990 exactly two years after the first film, supporting November 9, 1988.	Codex	2026-07-15T17:06:07+08:00	1e0b16364785b35218baff7d3f9d8e2cdef18fe1c0d1493c64338e9d4a636a11	94325d46a939191232bdcd6a5b00f3e8e142636d0a4602c48bb6abe04df4fa5d
newdata512-0050	new5100-s08-f7d2ca1e-fec7-45d5-897b-9d0d5f36ae0c-r1	8	L1_steps_01_20	f7d2ca1e-fec7-45d5-897b-9d0d5f36ae0c	1	2wikimultihopqa	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/8.jsonl	27	Are Riley Creek (Ontario) and Orla (Saale) both located in the same country?	"[""no""]"	Riley Creek (Ontario) and Orla (Saale) are located in different countries.	0.0	0.0	1	0	true	true	insufficient_evidence	证据不足无法作答	I	insufficient_evidence		Evidence locates Orla's municipality in Germany but retrieves other Ontario creeks rather than Riley Creek, so the two target locations cannot be fully compared.	Codex	2026-07-15T17:06:07+08:00	d7376ef067677eba86a78e88f76f65e1022db65fab281f399cd16fe143fb616d	1b24ef3ed8287682c1e7711d3bd657fe493c6bbadf790ea669f2ac176944d1ca
newdata512-0051	new5100-s09-48ca8249-e92e-4f49-87f2-0529b7b76570-r4	9	L1_steps_01_20	48ca8249-e92e-4f49-87f2-0529b7b76570	4	nq	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/9.jsonl	366	when did nike just do it come out?	"[""1988""]"	Nike Just Do It was launched in 1988.	0.0	0.2222222222222222	1	0	false	false			S	supported_answer	1988	The Just Do It passage explicitly says the Nike slogan was coined in 1988.	Codex	2026-07-15T17:06:07+08:00	6c362312fb2de56116cc2ee35206dde0e8e23eea5c093d424aa1505e36bc1bff	c3d514b8d58b2ff40166b72fd90ab3870370fe0bc8edc87525b56012547c2bac
newdata512-0052	new5100-s09-5eaa9677-dd10-44e5-958c-f98d81a77c80-r3	9	L1_steps_01_20	5eaa9677-dd10-44e5-958c-f98d81a77c80	3	nq	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/9.jsonl	236	whose the minister of finance in south africa?	"[""Nhlanhla Nene""]"	Tito Mboweni	0.0	0.0	1	0	true	true	supported_answer	Tito Mboweni	S	supported_answer	Tito Mboweni	The evidence snapshot explicitly identifies Tito Mboweni as South Africa's current Minister of Finance and dates his swearing-in.	Codex	2026-07-15T17:06:07+08:00	13f1b044e501609c929e523b3502b635c0433d53f29b7f1c5a663577f9156d03	00bc993088d275f3cccc1fa75ca6ccbac3d108910a662cfbfe31a299bf839481
newdata512-0053	new5100-s09-73fb2e4a-e9ca-42ab-8d1b-c62d1e9d5571-r2	9	L1_steps_01_20	73fb2e4a-e9ca-42ab-8d1b-c62d1e9d5571	2	musique	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/9.jsonl	95	What did the publisher of Banjo-Tooie rely primarily on for its support?	"[""first-party games""]"	Rare	0.0	0.0	1	0	true	true	insufficient_evidence	证据不足无法作答	I	insufficient_evidence		Evidence identifies Nintendo as Banjo-Tooie's publisher but does not state what Nintendo relied on for support.	Codex	2026-07-15T17:06:07+08:00	446a5227d44caaba99e13f1a3310ba4ac8b6a5d061e169439ad34281311ce6f4	faa5ed64e0e259066714ae236ec70e0850991431b20091e3915a287a0e3223cf
newdata512-0054	new5100-s09-762f8b88-f320-4135-9ac1-1c503bf3f020-r1	9	L1_steps_01_20	762f8b88-f320-4135-9ac1-1c503bf3f020	1	musique	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/9.jsonl	72	Who was the mother of the author of The Picture of Dorian Gray?	"[""Jane Wilde""]"	Jane Wilde	1.0	1.0	2	0	false	false			S	supported_answer	Jane Wilde	The retrieved Oscar Wilde and Jane Wilde passages support Jane Wilde as the author's mother.	Codex	2026-07-15T17:06:07+08:00	7c794de8a5988f21d185fdbba3a1dc623dd87c67b7c0e3f60c058fdb20a29b1d	d29b6b5059df5f40b7aa105aa557eedc0868eed138c5d51d8695d6ae4057f58d
