audit_id	teacher_bucket	teacher_label	manual_status	manual_label	agreement	error_type	manual_reason	source_file	source_line	uid	question	teacher_answer	teacher_reason	gold_targets_reference_only
S-043	supported_answer	S	supported_answer	S	1	aligned_supported	可见证据足以支持同一问题谓词下的唯一短答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/6.jsonl	239	9f300644-8ca6-49e2-8cb3-ef7bcd8f95f1	what is wrong with sam winchester in season 6?	completely without emotion and appears almost inhuman	"Document 3 states that Sam Winchester is ""completely without emotion and appears almost inhuman"" after being freed from Lucifer's cage, and Document 5 confirms that ""When an emotionless Sam returns to Dean"" at the start of the season."	"[""Sam's soul is missing""]"
S-044	supported_answer	S	supported_answer	S	1	aligned_supported	可见证据足以支持同一问题谓词下的唯一短答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/7.jsonl	293	bb20f1d4-c7f7-43fb-9b77-898cdd073492	Which actor has starred in Hardcore as well as directed and acted in over 1,800 pornographic films?	Mr. Marcus	Document [3] identifies Mr. Marcus as an American actor and director known for acting in or directing over 1,800 pornographic films. Document [1] mentions Dan Leal, but does not state the number of films he has directed or acted in, nor does it mention the film Hardcore. Document [5] mentions Steve Drake, but only states he has performed in over 800 films.	"[""Mr. Marcus""]"
S-045	supported_answer	S	supported_answer	S	1	aligned_supported	可见证据足以支持同一问题谓词下的唯一短答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/1.jsonl	18	6f285ea1-11e1-4d59-8762-446b853c3b6f	What project established the nuclear complex where Washington State Route 24 turns north to cross the Columbia River?	Manhattan Project	Document 3 states that the Hanford Site is a decommissioned nuclear production complex established in 1943 as part of the Manhattan Project. Document 1 confirms that Washington State Route 24 crosses the Columbia River on the Vernita Bridge, which is located at the Hanford Nuclear Reservation (Hanford Site). Therefore, the Manhattan Project established the nuclear complex where SR 24 crosses the river.	"[""Manhattan Project""]"
S-046	supported_answer	S	supported_answer	S	1	aligned_supported	可见证据足以支持同一问题谓词下的唯一短答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/2.jsonl	16	2044c26b-7495-4f09-be65-44bf8791c1a8	are large cells that can cause the breakdown of bone tissue?	osteoclasts	Document [1] and [2] explicitly define osteoclasts as large cells responsible for the breakdown of bone tissue through bone resorption.	"[""osteoclasts""]"
S-047	supported_answer	S	supported_answer	S	1	aligned_supported	可见证据足以支持同一问题谓词下的唯一短答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/5.jsonl	9	e41a4892-835d-4ef3-8504-8a5c139d967d	what was the geeks name in 16 candles?	Ted	The search results identify the character as Ted, played by Anthony Michael Hall, who is described as an outgoing geeky freshman in love with the main character.	"[""Anthony Michael Hall""]"
S-048	supported_answer	S	supported_answer	S	1	aligned_supported	可见证据足以支持同一问题谓词下的唯一短答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/2.jsonl	49	74d142da-b2a3-4759-8c07-c28d441c2acb	what does Kurt Sohn and Huntington High School have in common?	graduated from Huntington High School (New York)	"The evidence states that Kurt Sohn graduated from Huntington High School (New York) in 1975. The search results also include a document titled ""Huntington High School (New York)"" which describes the school. Therefore, the commonality is that Kurt Sohn is an alumnus of Huntington High School (New York)."	"[""New York""]"
S-049	supported_answer	S	supported_answer	S	1	aligned_supported	可见证据足以支持同一问题谓词下的唯一短答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/7.jsonl	19	26e98bf3-1080-4275-b571-3430a24bfb16	when does the toy story 4 come out?	June 21, 2019	The evidence states that Toy Story 4 was originally scheduled for June 16, 2017, but was pushed back to June 15, 2018, and later delayed again to June 21, 2019.	"[""2019""]"
S-050	supported_answer	S	supported_answer	S	1	aligned_supported	可见证据足以支持同一问题谓词下的唯一短答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/5.jsonl	34	43d08d82-7fb4-41e1-ac18-bfcd5138c5c6	Name the nationality of the dependent territory of Bouvet Island which has the internet country code top-level domain of bv, with the nation having a further two top-level domains of no and sj?	Norwegian	Document 1 explicitly states that .bv is the Internet country code top-level domain reserved for the uninhabited Norwegian dependent territory of Bouvet Island. Document 4 confirms that Bouvet Island is a dependency of Norway. Document 5 mentions that the ccTLDs for the Norwegian dependency Bouvet Island (bv) and the designation Svalbard and Jan Mayen (sj) exist in DNS.	"[""Norwegian""]"
S-051	supported_answer	S	supported_answer	S	1	aligned_supported	可见证据足以支持同一问题谓词下的唯一短答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/6.jsonl	16	716e55f6-8fb7-4fd1-822f-d732a76c1ffc	Which university was established first, University of Alabama at Birmingham or University of Pittsburgh?	University of Pittsburgh	Document [2] states the University of Pittsburgh was founded in 1787. Document [1] states the University of Alabama at Birmingham was developed from an academic extension center established in 1936. 1787 is earlier than 1936.	"[""The University of Pittsburgh""]"
S-052	supported_answer	S	ambiguous_evidence	A	0	version_ambiguity	Sidekick 有原始机型、Slide、LX 等多个版本和不同发布日期，问题未限定版本。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/1.jsonl	46	1e31ce06-ff59-4d44-9bf9-2a5d598c1e1a	when did the t mobile sidekick come out?	November 7, 2007	The evidence states that the Danger Hiptop was first released on November 5, 2007, through Telstra in Australia, and the T-Mobile USA release followed two days later on November 7, 2007.	"[""2002""]"
S-053	supported_answer	S	supported_answer	S	1	aligned_supported	可见证据足以支持同一问题谓词下的唯一短答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/2.jsonl	80	d180ac8a-5016-47d0-b5a9-148a876614d5	"What Dutch DJ did Richard Bedford collaborate with on the album ""Intense""?"	Armin van Buuren	"Document 1 explicitly states that Richard Bedford gained recognition for his vocal work in electronic dance music and trance including his collaborations with Armin van Buuren's 2013 album ""Intense"". Document 2 confirms that ""Intense"" is the fifth studio album by Dutch DJ and record producer Armin van Buuren."	"[""Armin van Buuren""]"
S-054	supported_answer	S	supported_answer	S	1	aligned_supported	可见证据足以支持同一问题谓词下的唯一短答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/3.jsonl	13	33a48fd5-aa52-4a7e-a1d6-cf360e689e7c	what is the control centre of a cell?	Cell nucleus	"The search results provide direct evidence that the nucleus is the control center of the cell. Document 1 explicitly states, ""The nucleus is, therefore, the control center of the cell."" Document 2 also describes the nucleus as containing the majority of the cell's genetic material and allowing it to control its contents."	"[""the nucleus""]"
S-055	supported_answer	S	supported_answer	S	1	aligned_supported	可见证据足以支持同一问题谓词下的唯一短答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/6.jsonl	104	d0efa68a-335d-4df6-89aa-5d43cdff62ce	What English football team is also known as the Vanarama National League North and has Reece Hands on the roster?	Gainsborough Trinity	Document 1 explicitly states that Reece Hands is a midfielder for National League North side Gainsborough Trinity.	"[""National League North""]"
S-056	supported_answer	S	supported_answer	S	1	aligned_supported	可见证据足以支持同一问题谓词下的唯一短答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/7.jsonl	18	131ed415-9755-43a6-90c5-cb2db1c7d90c	what factors determine the amount of torque on the armature of a rotating dc electric motor?	flux and armature current	The evidence states that the torque (T) is the product of the magnetic flux (Φ) and the armature current (I), and that the magnetic fields of the magnets in the stator create the torque on the armature.	"[""separately excited field"", ""self-excited field"", ""permanent-field""]"
S-057	supported_answer	S	supported_answer	S	1	aligned_supported	可见证据足以支持同一问题谓词下的唯一短答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/1.jsonl	16	354abc55-3475-4f16-b835-2bca25270f38	when did michael jordan win the national championship?	1991, 1992, and 1993	Document [1] states Michael Jordan won his first NBA championship with the Bulls, and followed that achievement with titles in 1992 and 1993. Document [2] confirms he led the Bulls to three consecutive championships in the 1991, 1992 and 1993 NBA Finals.	"[""1998""]"
S-058	supported_answer	S	supported_answer	S	1	aligned_supported	可见证据足以支持同一问题谓词下的唯一短答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/2.jsonl	22	98c89766-9c13-4725-bf00-bd563c320385	Are Lynda Thomas and Say Anything both bands?	Yes	Document 1 identifies Lynda Thomas as a Mexican musician, singer, and songwriter, and Document 5 states she formed an alternative rock band. Document 3 identifies Say Anything as an American rock band. Both are bands.	"[""no""]"
S-059	supported_answer	S	insufficient_evidence	I	0	missing_bridge	证据只给出 Lydia Pinkham 出生于 Lynn，没有给出 Lynn 所属 county。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/1.jsonl	268	65e95896-9b15-4dc7-8929-82d6456924fa	What county contains the city where Lydia Pinkham was born?	Lynn, Massachusetts	Document [2] explicitly states that Lydia Pinkham was born in the manufacturing city of Lynn, Massachusetts. Document [3] further identifies the Lydia Pinkham House as being located in Lynn, Massachusetts. Document [5] confirms she was born in 1819 in Lynn.	"[""Essex County""]"
S-060	supported_answer	S	insufficient_evidence	I	0	missing_bridge	证据只能确定 Unitech Group 总部在 New Delhi，没有给出该城市有多少 districts。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/2.jsonl	52	41f0d6d4-fb64-44cd-b18d-6ca5273266a0	How many districts are there in the Indian city headquartering Unitech Group?	New Delhi	The search results confirm that the Unitech Group is headquartered in New Delhi.	"[""11""]"
S-061	supported_answer	S	supported_answer	S	1	aligned_supported	可见证据足以支持同一问题谓词下的唯一短答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/6.jsonl	149	ed3c8280-e284-4def-ad9f-835745223473	when did it become illegal to smoke indoors in california?	January 1, 1995	Document [1] states that since January 1, 1995, smoking has been banned in all enclosed workplaces in California, including restaurants and bars (bars were excluded until January 1, 1998).	"[""June 9, 2016""]"
S-062	supported_answer	S	insufficient_evidence	I	0	unsupported_inference	电影是美国电影不等于导演具有美国国籍，证据未分别给出两位导演的国籍。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/6.jsonl	242	6b53c309-7376-4b24-91e7-ff23eb752267	Do director of film The Devil To Pay! and director of film Daughter Of The Jungle share the same nationality?	Yes	Document [1] states that The Devil to Pay! is directed by George Fitzmaurice and is an American film. Document [2] states that Daughter of the Jungle is directed by George Blair and is an American film. Both directors are identified as American.	"[""no""]"
S-063	supported_answer	S	insufficient_evidence	I	0	entity_mismatch	证据中的 Tom 与 Emily Stewart 并未被可靠限定为 Desperate Housewives 所问的 Tom 和对应情节。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/1.jsonl	135	7fd2e529-f1b1-485f-b254-990ef55b3a62	who does tom have an affair with desperate housewives?	Emily Stewart	Document 3 explicitly states that Tom's affair was with Emily Stewart, which is the only direct evidence provided in the search results.	"[""Renee""]"
S-064	supported_answer	S	supported_answer	S	1	aligned_supported	可见证据足以支持同一问题谓词下的唯一短答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/7.jsonl	34	2029ba5d-1d48-40c9-abdf-92e1a5fa9b84	where is extranuclear dna located in plant cells?	organelles	Document 3 states that extranuclear DNA is found outside the nucleus of a cell and is primarily found in organelles in eukaryotes, specifically mentioning mitochondrial DNA. Document 4 confirms that extranuclear inheritance occurs in cytoplasmic organelles such as mitochondria and chloroplasts.	"[""in organelles""]"
